text,label
"Buyers Want Cleaner, Lighter Cars That Also Make Them Feel Good",neutral
"Jim Cramer predicts 'U' shape recovery, says economy 'will bounce back gradually'",positive
How to Invest in Growth Stock Mutual Funds,neutral
"Trump rally was a winter boost for NJ summer resort but he still has to pay for it, mayor says",neutral
"Fidelity National to pay $12.50 for each FGL share, a 2.9% premium to Thursday's closing price",neutral
Stocks That Fell to 3-Year Lows in the Week of Dec. 13,neutral
Corcept prevails in Korlym patent challenge; shares up 4%,positive
Helen Bonham Carter digs into her heritage in My Grandparents’ War on Channel 4,neutral
"GOLD, Tuesday forecast, November 19",neutral
Jobless Americans to see extra payments as soon as this week #economy #MarketScreener,positive
$DHF - BNY Mellon High Yield Strategies Fund declares $0.0215 dividend,neutral
$ULTA - Ulta Beauty: Look Under The Surface. Follow this and any other stock on Seeking Alpha!…,neutral
"Highlight: “From the global production standpoint, [the] OPEC cuts are really just part of the system,” says @PwC’s…",neutral
Can Alternative Investing Combat Market Blues?,neutral
Novartis : Nears Deal to Buy Cholesterol-Drug Maker Medicines Co. #Novartis #Stock #MarketScreener…,neutral
Mannatech declares $0.125 dividend,neutral
American Software downgraded to neutral from buy at B. Riley FBR,negative
Huawei granted 90-day extension to do business with U.S. companies,neutral
"This $3B biotech has been a three-bagger since November, and it still has upside",positive
IHS Markit sees U.S. GDP growth falling to 2.1% in 2020 from 2.5% in 2017-2019,negative
Bank of Ireland cuts key profit target as low rates take toll,negative
Equinor swings to surprise loss; impairments total $1.4B,negative
"China’s schoolchildren are now the smartest in the world, according to an OECD study (Video…",neutral
Do FDC's (NSE:FDC) Earnings Warrant Your Attention?,neutral
Why Fiverr Stock Rose 11% in January,positive
Federal Reserve Continues To Step Up. #stocks #markets #economy,neutral
"""Frozen II"" is expected to heat up a cold box office, with $130 million in sales expected over its opening weekend",neutral
Life on a Cruise Ship Struck by the Coronavirus,neutral
Everest Re Group Reports Full Year and Fourth Quarter 2019 Results,neutral
Walmart announced that it plans to open 500 new stores in China over the next five to seven years. That would more…,positive
Sweden says U.S. interest in Ericsson logical for 5G capability,neutral
$OMCL: Omnicell highlights strategic priorities and long-term financial targets at investor & analyst day,neutral
"L&T, IdeaForge Sign Pact For Unmanned Systems",neutral
New Renault CEO de Meo will be much better paid than predecessor,neutral
Edgewell stock price target raised to $41 from $33 at CFRA,positive
"$BIMI - BOQI Medical latest to capture coronavirus money flow, up 44%",positive
"U.S. banks cram for Fed risk test, with ripple effects in repo #economy #MarketScreener",neutral
Teva inks early-stage drug research deals,neutral
Mondelez International holds a piece of new coffee IPO,neutral
The three major Democratic committees blasted Google for an ad policy that will allow politicians to run false ads…,neutral
CSA Canadian Securities Administrators : Chinese president meets United Russia party delegation #CSA #Stock…,neutral
Here's what happened to the stock market on Monday,neutral
"The number of 401(k) millionaires hits a record high — here's how you can get there, too.",positive
"What You Must Know About Applied Optoelectronics, Inc.'s (NASDAQ:AAOI) Beta Value",neutral
"Perspecta -18% after Navy contract loss, downgrade",negative
"$SPSK - Islamic Bond ETF Covers Unique ESG Market, For A Price. #investing #markets #trading",neutral
Could The Hamborner REIT AG (ETR:HAB) Ownership Structure Tell Us Something Useful?,neutral
Report: Emirates Pilots Unaware Engines Idle in 2016 Crash,neutral
S&P 500 down 0.2%; Nasdaq Composite down 0.3%,negative
"Toyota keeps China plant output stopped through February 16 as virus hits supply, logistics",negative
Elon Musk said it best: “Oh my f. . .g God.”,neutral
Lumber Liquidators +1.3% after guidance update,positive
Hanesbrands -2% after rare bear call,negative
Is BRP Inc. (DOOO) A Good Stock To Buy?,neutral
$GM - Morgan Stanley sees GM doubling in bull case scenario,positive
"$SSL - Sasol warns of 20% profit drop, secures new debt agreements",negative
$CPT - Camden Property Trust: 4% Yield With No Near-Term Debt Maturities. #finance #stocks #economy,neutral
"Goldman on jobs and the Fed: ""We do not see significant implications of today’s report for monetary policy, beyond…",neutral
Before the Open,neutral
Mercury General : Insurance Urges Americans to Take Extra Precautions to Secure Home Netwo... #MercuryGeneral…,neutral
"Airtel, Vodafone Idea jump on price hikes announcement",positive
Dunkin' Teams with Beyond Meat Ambassador Snoop Dogg for Clothing Line,neutral
See the latest #broker #ratings changes $ARWR $CACI $DECK $DKS $ENR $HAS $JD $LYFT $NVDA…,neutral
$DVA - DaVita Q4 earnings up 51%; shares up 4% after hours,positive
Is Astra Microwave Products (NSE:ASTRAMICRO) A Risky Investment?,neutral
GS MLP Income Opportunities Fund declares $0.21 dividend,neutral
L'Oreal CEO says coronavirus will hamper sales in coming weeks,negative
A California city designed as an anti-wildfire fortress is at risk of burning to the ground,neutral
News Highlights : Top Financial Services News of the Day #NewsHighlights #economy #MarketScreener…,neutral
Exxon and Chevron Targeted by Climate-Activist Shareholder Group,neutral
$HSC - Harsco Q1 adjusted EBITDA to be above expectations,positive
The amount of electricity generated from coal jumped 7% in the developing world last year,positive
Juiced Bikes Scorpion Is An E-Bike With A Motorcycle Spirit,neutral
Stock-index futures point slightly higher amid positive trade developments,positive
"Nu Oil and Gas : Holdings in Company Nov 25, 2019 #NuOilandGas #Stock #MarketScreener",neutral
"Real Christmas trees may cost 12x the national monthly minimum wage, but Venezuelans are buying them in droves",neutral
Vice President Mike Pence made an unannounced visit to Iraq on Saturday aimed at reassuring Kurdish allies in the U…,neutral
This woman has been hunting for treasures and stories in London's River Thames for over 15 years. Here are the most…,neutral
Ionis Pharmaceuticals (NASDAQ:IONS) Has A Rock Solid Balance Sheet,positive
Saudi Arabia’s government invested over $2 billion in Aramco IPO @business,neutral
NYSE direct listings proposal rejected by SEC,neutral
CORE GOLD TEMPORARILY SUSPENDS OPERATIONS AT DYNASTY GOLDFIELD,neutral
VF Corporation details coronavirus impact,neutral
"ZYEN Chairman, David Greenberg, discusses OPEC's Power in the Oil Market; the Potential of Renewable Energy Project…",neutral
Highlight: How do we read the unemployment data? @bcheungz breaks it down on Yahoo U:,neutral
"Children will experience more health problems like diarrhea than their parents as a result of global warming, accor…",neutral
That's a new 52-week high for the Russell 2000. Small caps have nearly caught up....S&P YTD is up 25.6% while Russell 2000 YTD is up 21.4%.,positive
RPT-ASIA COPPER WEEK-Freeport sees sharp drop in copper treatment charges next year,neutral
Disney responds to data breach after thousands of Disney+ accounts hacked,negative
Conoco Plans Share Buyback That's Almost 50% of Market Value,positive
Canadian National Laying Off Workers,negative
$CCRC - China Customer Relations Centers reports 1H results,neutral
Fed's Mary Daly says current interest rates put economy 'in a good place to weather the storms',positive
Why Passive Investing Might Be Distorting The Market (Podcast),neutral
Healthcare Distribution Alliance Names Chip Davis President and Chief Executive Officer #Stock #MarketScreener…,neutral
HSBC Says British Pound May Soar. Or Crash,neutral
Japan’s Friendship Ties Programs JENESYS 2019 ASEAN Inbound Program 23rd Batch,neutral
Virus Fallout Lays Bare Vulnerability of Persian Gulf Assets,neutral
Surveillance: David Herro on Credit Suisse (Podcast),neutral
FreightWaves Oil Report: So Where Is The Impact From IMO 2020?,neutral
Allstate CEO: Driving is way down due to coronavirus and 'we don't know' if trend will last,negative
"Week ahead: Black Friday, Federal Reserve’s Powell",neutral
Research by the American Bar Association reveals that women now represent just over 22% of all partners and 19% of…,neutral
VF Corporation Provides Update on Business Impact of Coronavirus in China,neutral
It’s T-Shirt Weather in Antarctica as Temperature Breaks Record,neutral
"Forget 'Ides Of March', Washington 'Storms Of December' Loom Over ""The Holidays""",negative
Opera Limited Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next,positive
Credit Suisse's new CEO Gottstein seeks growth offensive,neutral
"Paul Tudor Jones Sees the Potential for a Stock Market Explosion, to the Upside",positive
Lowe's says it will shut 34 stores in Canada,negative
"The world's tallest atrium just opened in China. At 636 feet with four skybridges, it rises between the building's…",neutral
Hedge Funds Warming Up To Central Pacific Financial Corp. (CPF),positive
"Broader issues remain, from the trade war with China to weakness in manufacturing. And there are fewer people left…",negative
"VIDEO☞ Stock Market Analysis 11/22/19
$SPY $QQQ $IWM $XLF $SMH $IBB $AAPL $C $BAC #AVWAP",neutral
Far Too Many Americans Are Making This Incredibly Risky Retirement Move,neutral
Canada Goose's stock tumbles after revenue outlook slashed as coronavirus has 'material negative impact',negative
"Steps Being Taken To Ensure Timely Completion Of Rs 5.72-Lakh Crore Highway Projects, Says Nitin Gadkari",neutral
In case you need another reason to delete your Facebook:,negative
"Thailand has a limited space to deliver a “strong dose” of monetary policy, central bank governor says as he cautio…",negative
Prosecutors said former Trump campaign aide Rick Gates deserves leniency for his “extraordinary assistance” probing…,neutral
Japan considers issuing 50-year bonds to support yields,neutral
Oil rises a second day in 'relief rally' over China coronavirus,positive
$VREX - Varex Imaging Q1 2020 Earnings Preview,neutral
"The crash in energy prices has hit Norway, Europe's biggest oil producer, forcing it to prop up its currency for th…",negative
"58.com EPS beats by $0.13, beats on revenue",positive
"IGC Reports Financial Results for the Quarter Ended December 31, 2019",neutral
Magal Security reports Q3 results,neutral
Disney+ to debut late March in France in exclusive deal with Canal+,neutral
Trading on the News Adds a Risk Premium to Shares of American Micro Devices,negative
$SLCA - U.S. Silica (SLCA) Presents At 2019 Stephens Nashville Investment Conference - Slideshow. Read more and get…,neutral
Francisco and Eliott are in talks to buy LogMeIn via @business,neutral
Intertek : launches Cyber Assured #Intertek #Stock #MarketScreener,neutral
$RTTR buying this dip,positive
Ten U.S. refineries emitted excessive cancer-causing benzene in 2019 -report,neutral
"How Does Funko's (NASDAQ:FNKO) P/E Compare To Its Industry, After The Share Price Drop?",neutral
Exclusive: China's mobile giants to take on Google's Play store - sources,neutral
"Another day, another set of record highs. The S&P 500 closed up 0.6% and the Nasdaq closed up 1%, both reaching all…",positive
Why Did Altria Take A Hit Of $4.5 Billion On Its Bottom Line?,negative
U.S. wholesale inventories drop 0.2% in December,negative
Lululemon stock price target raised to $260 vs. $222 at Susquehanna,positive
How To Live A Climate-Friendly Life,neutral
China suspends planned tariffs scheduled for Dec. 15 on some U.S. goods,positive
Old Dominion Freight Line declares $0.23 dividend,neutral
"Hedge Funds Aren’t Done Buying Simulations Plus, Inc. (SLP)",positive
Rise in U.S. Labor-Force Participation Led by Millennial Women,positive
Conservatives promise ‘world class’ public services,neutral
Bloomberg Gets Backing of Former Navy Secretary Ousted by Trump,neutral
3 Social Security Strategies When You're Low on Savings,neutral
ECB makes it easier for banks to tap credit amid coronavirus crisis,neutral
"Here's What Air Transport Services Group, Inc.'s (NASDAQ:ATSG) P/E Ratio Is Telling Us",neutral
10 Easiest Instruments For Adults To Learn On Their Own,neutral
"Here is What Hedge Funds Think About Leggett & Platt, Inc. (LEG)",neutral
AT&T is raising its quarterly dividend to 52 cents a share,positive
AU Optronics reports Q4 results,neutral
"Need an update on this week's #OPEC meetings? Tamar Essner, Senior Energy Director, weighed in on @BloombergTV:…",neutral
Penn National Gaming -4% after earnings,negative
A shift in the labor force may have left the U.S. economy much more vulnerable than it was during the 1918 pandemic,negative
"""Fade The Rip"": BofA Warns ""Bear Market Far From Over Unless We Escape A Recession""",negative
